t,value
1354,11.702089675150527
1355,7.3645305210889465
1356,9.642360514026187
1357,11.587528642249797
1358,10.348697587941427
1359,14.260093731304385
1360,14.05902128037592
1361,13.44798516060309
1362,10.488229498002896
1363,7.141485525863598
1364,10.092184813437095
1365,8.898517396776777
1366,9.930649956073392
1367,8.256995018580502
1368,7.266351001440412
1369,4.30970893543698
1370,3.8448658682170276
1371,6.734577501826435
1372,3.489625606451641
1373,4.654876330690481
1374,9.780077292063147
1375,6.431076781181645
1376,4.389564325532782
1377,6.366672102303679
1378,4.869836901453128
1379,10.729340223150878
1380,11.253433864577367
1381,10.577263386157693
1382,14.122954897668844
1383,8.847514202132
1384,10.310266151405951
1385,10.451567930998035
1386,13.81697951614622
1387,15.935381864025763
1388,14.053865388445116
1389,11.68259404887558
1390,11.525874548758653
1391,8.37928469821348
1392,12.346530462212018
1393,10.565469324120285
1394,10.800508905439555
1395,11.419380979315525
1396,7.461804213480782
1397,5.75707457533518
1398,7.475011583955143
1399,4.717850215673923
1400,5.461756194481538
1401,9.180238765030102
1402,10.471929182203967
1403,8.78047372674223
1404,7.709770402871955
1405,4.398840212262796
1406,4.325477861862856
1407,10.929781301071772
1408,10.506650248694976
1409,11.814484071929026
1410,13.94802312019623
1411,11.901998628909775
1412,11.484375583087566
1413,15.185306491767005
1414,13.194676170254608
1415,17.656623009401358
1416,17.140983571006952
1417,16.63014618222864
1418,16.88059086933489
1419,14.20561571763162
1420,14.423889689595246
1421,16.43655793036424
1422,15.37196193469422
1423,14.479044923067992
1424,12.453395304496532
1425,8.664058215228643
1426,12.940695206579731
1427,7.941842954679682
1428,10.243302418169261
1429,11.228264568159593
1430,12.110354302956097
1431,11.545511150917667
1432,9.781517083101432
1433,6.596381572622818
1434,7.828114746411164
1435,10.44204623400875
1436,11.726965515335158
1437,15.540254142753062
1438,13.528844465687026
1439,12.979804759829882
1440,12.65606349540862
1441,14.688872003042718
1442,15.627413897916702
1443,15.790268172365604
1444,19.46166806227001
1445,17.443600415960525
1446,16.413332621012785
1447,17.39137915648172
1448,19.001668723873077
1449,18.84304969148828
1450,20.803206056185417
1451,22.992275318277112
1452,19.322460845476755
1453,20.64793968450921
1454,15.973630534415195
1455,12.304720389213909
1456,17.077218332415068
1457,17.554650877634533
1458,18.839654105589396
1459,16.459217000504317
1460,13.246058332456359
1461,10.40610220932964
1462,12.32911453351491
1463,13.093064119197416
1464,15.371895348355196
1465,17.96199474048668
1466,19.078410836471143
1467,16.113313960491965
1468,13.411135420676388
1469,17.078161252237447
1470,20.6136937113869
1471,20.303432546323425
1472,22.19917846919513
1473,22.066174413204504
1474,19.760229153875
1475,21.336754341200347
1476,20.939898642718855
1477,23.535046668349068
1478,23.203426708194538
1479,24.175702914805914
1480,24.598218510329197
1481,20.852979030212023
1482,22.4422672303262
1483,19.07407404415493
1484,20.952742486447722
1485,22.931641534919276
1486,19.152776537207203
1487,16.959431447533348
1488,15.05155886854405
1489,17.72789276657788
1490,15.09408625198123
1491,21.16938807186503
1492,18.054080979239316
1493,19.732969183376106
1494,21.02125216076181
1495,20.473086955662048
1496,20.109074735898115
1497,19.97424034087904
1498,22.11878249895335
1499,23.961907901130726
1500,25.590892560746042
1501,23.356732994169718
1502,22.034554521089206
1503,22.9295261454297
1504,23.73316297761244
1505,25.428433207244883
1506,29.14172200038991
1507,30.196718140787503
1508,27.942390713092422
1509,28.265363712888263
1510,23.081615637200137
1511,24.58133095045427
1512,24.93378819101378
1513,24.251223418816696
1514,26.72307331895829
1515,24.953305818375075
1516,25.033542812183704
1517,22.013655888877064
1518,19.35656931744286
1519,24.757244417445825
1520,24.994842531747423
1521,24.16885330199154
1522,21.75597791760236
1523,18.945956323855658
1524,18.913058935503592
1525,21.79649260974964
1526,24.985068820702022
1527,26.575475912033674
1528,24.53731488858874
1529,23.19150381394246
1530,24.058791110499882
1531,20.82409196842189
1532,25.028098269354174
1533,26.5061484480489
1534,28.126655685328334
1535,27.245985326055028
1536,29.626702029058134
1537,26.484525443538505
1538,24.466340817992794
1539,22.176595353926132
1540,27.750196018486854
1541,31.635086104263184
1542,31.374204327779715
1543,26.55562625366212
1544,23.992552719603893
1545,23.886087015019694
1546,21.45073349586366
1547,24.384688787520883
1548,26.1347888764299
1549,26.79843745386341
1550,23.430118298813618
1551,21.253491743678065
1552,19.022175662404987
1553,19.501717869745942
1554,22.136753633425442
1555,24.90885294822281
1556,26.565281465778938
1557,23.472627721750865
1558,25.834520414709345
1559,22.820757164261316
1560,24.324645771029697
1561,25.538806245665334
1562,25.289577226847747
1563,31.27283504109746
1564,30.5079348040155
1565,27.661859942917317
1566,27.37813316427175
1567,28.559149991013076
1568,26.964852000952185
1569,29.876540776475352
1570,31.88998825842153
1571,27.234851867294854
1572,27.197364333872464
1573,22.91698257527738
1574,25.24351316998485
1575,25.219958371181676
1576,23.573072628037647
1577,27.313443148876438
1578,22.62405152389016
1579,20.103079912418423
1580,19.976846289496134
1581,21.35663889793927
1582,19.391544616806456
1583,22.444036465357456
1584,23.409696440867084
1585,22.903828519211878
1586,20.712504457261126
1587,19.25632895292082
1588,19.492080994319306
1589,23.03930680555812
1590,23.521421976218676
1591,21.801335362654456
1592,26.40382016027106
1593,25.966872901103613
1594,20.503932273420553
1595,23.337070420877406
1596,27.639371793714904
1597,31.5200307420764
1598,28.866943172608487
1599,26.532251121402496
1600,25.344753966076947
1601,26.075295474530954
1602,22.795871354470712
1603,23.408569877187126
1604,24.666355621328176
1605,23.536611141969992
1606,23.260130623632392
1607,23.0019525105511
1608,19.254126856062896
1609,18.15293777197445
1610,19.145095669588642
1611,18.419099250797885
1612,22.233904353143878
1613,19.616997756552866
1614,17.780632438088237
1615,21.95110724333695
1616,18.313255173824732
1617,18.724481752240848
1618,21.28132575278104
1619,24.588391408045815
1620,22.53528150507817
1621,19.045465765070322
1622,22.03239353130885
1623,20.499989207348822
1624,26.2408833280215
1625,26.859356942585134
1626,25.060948045364903
1627,26.527687417013272
1628,22.7731968942738
1629,22.51510383280401
1630,21.849797414948316
1631,20.78587122138226
1632,21.911641667148363
1633,23.98019717140035
1634,19.966555775518444
1635,17.218637333259963
1636,14.408863975079601
1637,16.004373720339355
1638,19.240940297285146
1639,15.425991048204498
1640,16.892797917925805
1641,17.481570463494766
1642,13.25631072960772
1643,12.886244309542993
1644,11.080040569008464
1645,15.118155987540693
1646,16.141971165738312
1647,18.795960800705988
1648,18.625009401820776
1649,19.67240982847438
1650,16.29402778626541
1651,16.898006557761047
1652,18.83652291132326
1653,20.093653025144654
1654,21.946895579158888
1655,20.234083041119966
1656,19.385561401256727
1657,20.07577679705371
1658,16.87426388183558
1659,21.405069330081044
1660,22.836802667260073
1661,39.88185840446033
1662,22.424306512080133
1663,21.838094457592348
1664,22.435164846521346
1665,19.63877814237765
1666,18.54287477603284
1667,19.69356133813934
1668,21.013893560996056
1669,18.505642905440517
1670,14.728699587834045
1671,12.733101282278586
1672,12.514512964107698
1673,12.875864575997166
1674,18.001116073451122
1675,15.390570264420333
1676,16.669812144941933
1677,15.566670335668135
1678,13.977161401206882
1679,12.569535239227967
1680,15.781723338598294
1681,17.112530810587433
1682,16.57119043227338
1683,17.67618457270803
1684,13.957091236307837
1685,16.60035060578406
1686,14.569178632935293
1687,17.06617618753217
1688,19.038343527738423
1689,18.2270087940692
1690,17.910355016405397
1691,13.973183245201302
1692,14.21298068150313
1693,9.636390349480495
1694,12.687946430851348
1695,16.232943131895492
1696,11.48698400595621
1697,10.210556058825812
1698,9.658497724684961
1699,7.571355517153244
1700,7.833072594941699
1701,9.237628564676129
1702,10.805040057242111
1703,11.847972652514478
1704,9.81879541930039
1705,7.360684273672077
1706,8.041043537693003
1707,10.778014903707748
1708,9.896225701929557
1709,10.86525734807024
1710,15.075582368634915
1711,12.854720751772462
1712,8.7110698846145
1713,12.765940568030814
1714,11.592712896827646
1715,14.221534471882043
1716,16.680641610660867
1717,16.966349134757124
1718,16.61733776171047
1719,12.9616128754668
1720,12.9486720486812
1721,11.684198173511602
1722,14.134747802921822
1723,14.807778799889169
1724,12.095735354494426
1725,13.238350618162555
1726,8.259789194825117
1727,8.41382160193122
1728,7.420772164353282
1729,10.56354505016797
1730,8.523543736207614
1731,8.34610847579672
1732,7.534894767594832
1733,5.308822846157717
1734,5.97711715894464
1735,2.9900472715593143
1736,5.792558903423715
1737,7.85620521367444
1738,11.894337831281408
1739,12.654340181446877
1740,8.945031083303979
1741,8.531110269926325
1742,10.02472682560112
1743,13.92924588786682
1744,12.988257422523128
1745,15.654046110076061
1746,16.09047082827511
1747,13.925278254298439
1748,12.517724855945898
1749,14.121718128203756
1750,9.993296390545655
1751,16.2424489180895
1752,14.138078731596224
1753,10.715571427532037
1754,11.86155628767164
1755,11.416141440649351
1756,8.88401992315917
1757,11.467889981981386
1758,13.471291495943074
1759,12.954722501192377
1760,12.01890303372571
1761,8.728479571650906
1762,6.583362256430685
1763,4.541249285752148
1764,8.376379157456922
1765,9.424158581944944
1766,14.840010098227724
1767,10.855066585258449
1768,10.2702695286825
1769,10.589345713374257
1770,10.998476925894774
1771,15.818261378066248
1772,14.646860788009542
1773,16.93289526677759
1774,15.024452426827406
1775,12.88410577580527
1776,13.190254334006696
1777,14.616777239393402
1778,15.617181065084498
1779,16.65951285434599
1780,15.704460452573171
1781,16.207513207549898
1782,11.830903831040711
1783,13.553630435577327
1784,12.27653746246812
1785,10.860690297341426
1786,13.487835937577035
1787,20.2745562351584
1788,19.47863746128844
1789,18.137111806362665
1790,11.29302921945605
1791,13.937356967197218
1792,14.579274918920186
1793,17.10010619747504
1794,16.72250128634521
1795,14.317650937349741
1796,13.540012062548623
1797,12.210872166785997
1798,16.004920756202225
1799,16.685447535334283
1800,21.83201781997209
1801,19.94115420899697
1802,18.54698650252414
1803,16.224161698343337
1804,15.25982377340274
1805,16.431682464628175
1806,21.113729603398404
1807,23.25049218069421
1808,20.573002522411848
1809,23.134908569635073
1810,19.12501031249262
1811,18.65472594424011
1812,20.79729672971242
1813,20.75938397742118
1814,19.985842799545477
1815,18.81719950030512
1816,14.87859736473438
1817,14.734381587120009
1818,13.912032660266753
1819,12.714532716700761
1820,15.248674683782296
1821,16.936059491300945
1822,16.819358515355457
1823,15.19430426606388
1824,14.927110353380677
1825,14.634955254818394
1826,13.230153506651577
1827,19.16306932712162
1828,19.166850325059002
1829,20.494334392108897
1830,21.243132818603414
1831,19.593293354072262
1832,20.36032066866105
1833,20.458860065214534
1834,21.300462056782113
1835,24.845895349643342
1836,23.371224375611508
1837,24.428884700062692
1838,22.600753307236438
1839,21.236095482378524
1840,21.588445623889474
1841,20.249449862908946
1842,23.43967257195668
1843,24.338419817891737
1844,22.857804323788915
1845,18.82256722211684
1846,20.673796723556215
1847,17.39780655212854
1848,21.32206709259465
1849,21.77715264226199
1850,20.377714167717926
1851,22.763647018317705
1852,16.55984096388988
1853,18.7879027086972
1854,19.592591816762738
1855,19.09398284950414
1856,24.331284303564253
1857,22.947595886775247
1858,23.457715572772333
1859,22.525264086991903
1860,21.726976381092417
1861,24.40384222648593
1862,26.77891870753895
1863,25.299897766414766
1864,30.94002852141163
1865,25.96193643399414
1866,28.683217668852464
1867,28.002950155927344
1868,25.16234882468397
1869,27.68469641999516
1870,27.989655022983644
1871,29.353799488238227
1872,27.65090909018737
1873,26.96698019443214
1874,26.030345711831593
1875,25.854623422678664
1876,23.78475692672897
1877,25.207157433320816
1878,22.769009351031034
1879,22.47691826444636
1880,22.982935499948272
1881,22.594502607484387
1882,18.569961132263664
1883,21.115386380987044
1884,23.703342196285284
1885,24.87565578773194
1886,22.62460828097956
1887,23.327121934068295
1888,21.584931196846618
1889,23.41937910948205
1890,26.626060188737803
1891,28.19328553330945
1892,28.708529152302695
1893,28.85937996879093
1894,27.82006542481484
1895,26.87715791901051
1896,27.869560422771038
1897,32.52247198715908
1898,32.68839601345841
1899,31.80309943518004
1900,32.08195650506137
1901,28.41750089589294
1902,29.102054822500676
1903,27.70175441549306
1904,27.908533585202374
1905,29.632936498963186
1906,26.320267717326843
1907,25.265212376171668
1908,22.851194349864166
1909,23.284793433934738
1910,25.676630249146363
1911,27.738432296935205
1912,26.802842192646363
1913,27.02015525288935
1914,22.667505465669986
1915,23.139678509656516
1916,22.134116612559545
1917,23.319514224221354
1918,26.19136422348336
1919,9.994499292459075
1920,10.223740056890318
1921,15.217106038331375
1922,12.592882229949192
1923,15.156513858392417
1924,19.788228888303117
1925,18.154131228364047
1926,18.381312269356737
1927,22.994965270381336
1928,24.63530950812445
1929,24.614945984232065
1930,18.979726049279197
1931,22.002233805859643
1932,22.012166656688272
1933,23.87529944102811
1934,28.05093547924146
1935,20.350313811979625
1936,20.82663952465545
1937,19.652233846341506
1938,20.596142112304506
1939,20.383292721231378
1940,22.06836511192345
1941,21.333591326615213
1942,21.308510714281226
1943,18.865852513600274
1944,19.58899596184417
1945,18.98742495720591
1946,22.298556233013485
1947,23.989795046194633
1948,26.931818755329537
1949,24.963946025819453
1950,21.552629351664944
1951,25.797739301514515
1952,23.66952836095783
1953,26.280588302557454
1954,28.50580506998065
1955,32.30280772097879
1956,26.273586601257186
1957,33.44107277317878
1958,29.181385160486858
1959,28.10989916761908
1960,28.900205791233873
1961,30.482696199208203
1962,30.612515153633577
1963,29.011757118430136
1964,26.36869156075261
1965,23.775721768367312
1966,22.91201950011562
1967,23.748774435506114
1968,24.50442120060557
1969,26.221878638039907
1970,23.772137312282613
1971,16.301593027844497
1972,20.316307811724187
1973,19.85663293646963
1974,21.09010651924347
1975,22.22725392828649
1976,25.136749579322814
1977,24.15259982019309
1978,20.28521632106992
1979,21.481388528868855
1980,20.33853665225085
1981,21.829654096927126
1982,25.032208126965408
1983,28.102914920985185
1984,27.522942911836115
1985,25.386277440588984
1986,24.756665168109826
1987,24.827768834235457
1988,24.511562672096062
1989,27.401268553283522
1990,27.92287739890635
1991,26.2346171059499
1992,24.513463251236605
1993,21.996190772097226
1994,21.083620507204657
1995,22.94260888178074
1996,22.090375891777647
1997,20.465316450693916
1998,19.805072872139156
1999,16.63850989955636
2000,15.222920725444157
2001,15.978808813351677
2002,16.294420338275515
2003,18.46511977542877
2004,16.50938473871025
2005,18.773277945598334
2006,17.04067397125508
2007,15.168126318313448
2008,18.2971321748799
2009,20.869330747439122
2010,19.23772232109487
2011,21.512186690431726
2012,21.007305130264825
2013,19.536909504429254
2014,21.53601769531174
2015,20.695643707100036
2016,22.32338526053238
2017,21.29624708314678
2018,25.500568089448322
2019,21.30634377445216
2020,21.066647271934272
2021,19.717990706596442
2022,21.015600911316856
2023,17.764942871124603
2024,15.8841581266893
2025,20.159866342770002
2026,20.582878210479628
2027,17.113648730127586
2028,13.656488161602672
2029,12.24886212706367
2030,15.133280908759708
2031,13.533378898612066
2032,15.75126420025419
2033,14.52730816366852
2034,13.597531873345416
2035,15.192308259391929
2036,12.297776038802075
2037,12.904466406322616
2038,15.690655376039063
2039,14.034668951738961
2040,15.183196667187028
2041,14.509635666187627
2042,13.872441078738678
2043,15.843332832099764
2044,16.439913066870616
2045,21.31465467344526
2046,20.296818631358818
2047,19.34498976914551
2048,17.13551710424815
2049,16.639978572507232
2050,17.755892640191995
2051,16.254818208313207
2052,17.498434114050355
2053,17.69903183598723
2054,14.28027034691256
2055,12.534839597325464
2056,11.172307635670318
2057,12.825294850079942
2058,12.777550438294254
2059,13.636328893018302
2060,14.522096525634623
2061,11.604062637525494
2062,10.45160260831292
2063,8.5708451057203
2064,9.60139586643903
2065,10.12648543507201
2066,9.268039785673626
2067,13.581963992265873
2068,15.391030906396033
2069,13.522971832673822
2070,13.138012971546427
2071,14.562953528114198
2072,15.000742014242123
2073,17.255388889644863
2074,16.85266861883542
2075,16.539019218678167
2076,16.381982764331358
2077,16.215536145093655
2078,14.467519435631651
2079,15.294512396634335
2080,17.120440791183828
2081,17.865100274196447
2082,13.06446985981508
2083,9.316418070661339
2084,10.064917648616067
2085,8.636010262361776
2086,10.46993158824758
2087,11.819849448575258
2088,11.069411547740094
2089,12.27197240161954
2090,8.402951265190412
2091,6.984907672603701
2092,7.718803655848682
2093,6.674354231835178
2094,11.70650650859156
2095,10.782945999790668
2096,11.330015412088759
2097,7.618184708045945
2098,6.5528489743696365
2099,11.309323170149398
2100,13.06465590333603
2101,13.446564625903134
2102,14.592775351928829
2103,17.159616885619027
2104,12.524860870018045
2105,16.156419917573515
2106,13.066207356478602
2107,17.1361589343994
2108,17.298792596992474
2109,18.982953558717313
2110,15.936598448697302
2111,14.398140532519905
2112,13.132897046562013
2113,11.374651007111035
2114,14.908738527416075
2115,13.912471752447207
2116,14.042954283697764
2117,11.15699395132211
2118,6.471507415148739
2119,8.433001304959323
2120,12.319446323572322
2121,11.16282050230458
2122,11.382527482820025
2123,11.412231416442603
2124,10.914791157572546
2125,10.264578022667832
2126,7.018548503014932
2127,11.387268111426263
2128,12.981639110808622
2129,15.24153583275988
2130,15.934090249093456
2131,14.953208558887546
2132,14.900313435547073
2133,14.343813113718607
2134,13.876572858184764
2135,15.572113728961908
2136,18.488615435320423
2137,21.251872071729448
2138,16.055022778614923
2139,13.906322319849146
2140,15.071526419647983
2141,14.96868140953181
2142,16.299763837367728
2143,17.47882323908934
2144,16.62694453024216
2145,17.56019373626815
2146,10.648343360903185
2147,10.229557139516318
2148,11.282281107733542
2149,10.21485399451084
2150,13.780497540525966
2151,16.737359547992945
2152,13.161011400003979
2153,11.865129188933844
2154,8.829570959784741
2155,10.61498636205724
2156,13.110907059297274
2157,15.448695192635663
2158,19.014559605763264
2159,17.691238342133513
2160,14.329301304569572
2161,16.161248901617597
2162,17.76902266697675
2163,21.075052580308174
2164,23.98557503898764
2165,21.046712762537254
2166,20.701896855113944
2167,18.57602333543679
2168,19.15064001203585
2169,20.550000433124847
2170,22.705384401159503
2171,22.34499469306498
2172,21.915775417526433
2173,20.995179922429596
2174,17.165241798569095
2175,19.819099870383877
2176,14.004066716521663
2177,17.629387075041254
2178,21.3844671236436
2179,18.267615342086447
2180,16.526628574352305
2181,14.310788305157958
2182,13.414028969712191
2183,16.206925760175533
2184,12.62894257991117
2185,20.19932184554012
2186,16.679888496403176
2187,17.98833188666835
2188,16.76491041931807
2189,18.04015667443211
2190,16.021899115069516
2191,21.565182887036872
2192,26.343279040135812
2193,22.471107990843116
2194,24.46487459803407
2195,22.097718348880342
2196,23.173128347439953
2197,23.340626145042467
2198,24.162517175232356
2199,27.525626980767246
2200,29.85306782457213
2201,25.491497918602096
2202,24.72622448318014
2203,20.14322074951542
2204,20.494929910594475
2205,23.633594979659765
2206,26.149144746057214
2207,24.310484029315354
2208,21.75637690530198
2209,20.11015885089708
2210,16.886855107734966
2211,19.919047720884226
2212,21.905284543219327
2213,21.62100816917527
2214,22.28083509678989
2215,22.742498640484648
2216,20.518431211738278
2217,20.663595185472847
2218,25.05163387766603
2219,23.901844706447328
2220,26.128173147709575
2221,26.90132223331612
2222,28.687055044121095
2223,26.272997578106427
2224,25.10049513820695
2225,28.933658125139967
2226,30.996947630480236
2227,29.73199884480508
2228,28.264220954539255
2229,31.38348724403267
2230,26.8531210757759
2231,27.59487703024846
2232,23.33881159874435
2233,28.608512731899282
2234,26.370842923893765
2235,28.998445553961798
2236,26.1774655102636
2237,22.365834257979614
2238,21.55220318242423
2239,23.12702115257403
2240,23.493613938078514
2241,25.592888030379243
2242,28.042490494390883
2243,21.788939756145233
2244,25.129088178719456
2245,22.237992847935335
2246,21.722741527863676
2247,23.365527057860984
2248,27.46549479985785
2249,30.411241109456938
2250,28.68548801239102
2251,30.215823215226468
2252,25.469162104885854
2253,28.73334750158892
2254,29.06825468837607
2255,33.57568308943298
2256,35.13504091280217
2257,32.33451955452487
2258,27.41407509730795
2259,30.473270377266964
2260,31.004603957584195
2261,32.17194529868037
2262,34.51683571614739
2263,30.881179536629126
2264,31.795545222335985
2265,30.15867174816956
2266,23.9418592474594
2267,26.820163424430696
2268,26.545554455533825
2269,28.22072930514565
2270,28.831865781780163
2271,26.20096405816903
2272,24.021831286882808
2273,23.986241759046848
2274,22.815180360594134
2275,24.643035149616026
2276,29.241670160537062
2277,27.38016588589082
2278,29.600109355752096
2279,28.196812407749732
2280,24.499401556497904
2281,27.124373465521224
2282,32.13083246998952
2283,31.006865006229027
2284,32.65730478958992
2285,33.34554467975058
2286,32.34674577380881
2287,29.829375423985294
2288,29.670565817671047
2289,34.0957934212369
2290,35.831184229759224
2291,34.6529736107548
2292,31.704049670078742
2293,28.023235078478105
2294,26.252072464029172
2295,27.990924432359378
2296,28.73171804162921
2297,31.144365900961706
2298,29.84805886089029
2299,25.076143342499428
2300,26.831929876436572
2301,22.343497394169727
2302,23.467654445889103
2303,25.95399302265677
2304,30.261491068649544
2305,32.59174834055182
2306,28.16095961149614
2307,25.76049207231932
2308,26.364144754434154
2309,27.949874329114337
2310,28.400103232442447
2311,33.833071537972565
2312,32.53067367938282
2313,32.441458976180904
2314,31.45318699406566
2315,30.378595252315193
2316,31.62428645005572
2317,31.08295355810464
2318,32.65302635535878
2319,31.982777498087202
2320,32.811349094448126
2321,31.044007678706496
2322,28.8160792073074
2323,30.26427991594063
2324,28.474037760971736
2325,30.175911088589476
2326,27.04135987011554
2327,26.1622070991877
2328,25.25442568567346
2329,23.693295279504518
2330,21.76752721808434
2331,23.199734205286816
2332,22.27589725771186
2333,24.240409663652397
2334,25.02318488786286
2335,22.960169256130477
2336,22.051505829660154
2337,22.16904162101655
2338,24.176152652231263
2339,25.31936875280455
2340,28.36839674688227
2341,27.505872922998577
2342,26.494009520345383
2343,24.45235480724999
2344,22.887626133071013
2345,29.715378810050833
2346,29.182191200837863
2347,29.12441296989867
2348,30.36556768817623
2349,26.8461201069839
2350,27.64671915364874
2351,26.81953268224955
2352,27.824397717369365
2353,25.56903804363726
2354,29.018599623635936
2355,25.678168804734256
2356,22.16690407895715
2357,21.057312320579175
2358,17.83059206949756
2359,22.027928671982387
2360,20.903530221734535
2361,20.404202987435635
2362,18.809490788212607
2363,20.916612609245064
2364,17.25895352705674
2365,21.066782822999173
2366,19.829356036678295
2367,20.045534081517253
2368,21.81023566901346
2369,24.80330795323368
2370,21.55070305386449
2371,20.442594180763002
2372,22.414293506894214
2373,24.944131985916822
2374,27.7881304406539
2375,28.90828116259646
2376,25.21364741681654
2377,21.979200614456445
2378,22.061743023916755
2379,23.10093004311015
2380,22.325641106974942
2381,23.265595018010657
2382,24.859216627612867
2383,22.359477895298994
2384,19.86137173400286
2385,16.683765097658288
2386,16.962910291907463
2387,16.629133140044576
2388,20.131821633624092
2389,20.055717185526575
2390,14.098897594915286
2391,13.332462494763707
2392,11.153924274945094
2393,12.730669524385737
2394,15.231535765191811
2395,14.992640750332383
2396,16.562968321584144
2397,15.876119631872697
2398,16.576745536581015
2399,15.978879822392686
2400,15.909253769202653
2401,19.43225766721732
2402,20.496359052381923
2403,21.824353144684945
2404,24.10471882539501
2405,22.205763236616043
2406,17.37153220912326
2407,21.017729304055653
2408,22.47055637737718
2409,20.861127199449516
2410,23.819701611479953
2411,23.305611138284686
2412,16.95388538825819
2413,15.461945581317655
2414,17.96831392610186
2415,17.594575649303987
2416,18.755539999641424
2417,18.029396536284075
2418,16.283058128043717
2419,11.316324348464086
2420,13.247044862126746
2421,13.395159870940828
2422,12.578470015635553
2423,14.285771678867924
2424,12.452519630723495
2425,14.591824029634715
2426,13.225619550565295
2427,11.586358590102787
2428,14.235610163657958
2429,14.15756955247616
2430,17.648933810377486
2431,16.24184470050485
2432,17.210247195172077
2433,15.749182129543238
2434,15.685458706989365
2435,15.494192763377
2436,17.608257644451815
2437,20.668325134381792
2438,19.08171902159414
2439,16.028585982735443
2440,18.9806363521682
2441,16.882916415262724
2442,12.697417685605794
2443,16.59905719945099
2444,15.692338930106146
2445,16.530426774033494
2446,14.811266947941048
2447,11.645030003591888
2448,9.175735704448606
2449,9.239390508118513
2450,10.125062847431822
2451,11.490203610543318
2452,12.85099460935198
2453,10.782798112481855
2454,11.289500756665525
2455,11.712310195711439
2456,9.432591909063142
2457,12.778851191234498
2458,15.380093250084515
2459,16.437040996843443
2460,15.506883737717734
2461,15.518347536421004
2462,14.760605198752966
2463,13.218610507843009
2464,18.502227283055138
2465,20.536231654243277
2466,18.753543657030928
2467,19.03046206269882
2468,18.263208766320233
2469,15.685017188060433
2470,17.686634720368787
2471,20.740749379706983
2472,17.014830412669536
2473,15.84886619365281
2474,16.56797360573616
2475,14.697571026813456
2476,11.42267791747583
2477,13.601085853994093
2478,10.30477354780578
2479,14.334361289914593
2480,12.30701616039887
2481,14.3836896128633
2482,12.879566387432094
2483,7.63940772252647
2484,8.49242827877085
2485,12.466283821317178
2486,12.60000160341955
2487,14.065017780556246
2488,13.758823442663164
2489,9.852075908133344
2490,12.422122141250991
2491,12.603568738422345
2492,15.255402130926738
2493,20.471238934606927
2494,17.480105464732176
2495,20.077032838352018
2496,17.15968654545928
2497,16.400793684835566
2498,18.576592521460977
2499,19.50768011049555
2500,21.323505539673715
2501,21.96154385482031
2502,18.478899672736624
2503,15.787357550771352
2504,13.40526969148515
2505,13.564290817798835
2506,20.177898303976303
2507,18.609102773352653
2508,14.591327688678398
2509,13.134054976350127
2510,13.801872728954264
2511,12.64747690780467
2512,13.010380792059639
2513,13.492880578657575
2514,15.524732053461609
2515,17.006653118490824
2516,16.105294608703183
2517,11.564181697537988
2518,14.202750176729086
2519,14.44904935270828
2520,18.370633800358465
2521,24.960997968703147
2522,22.194132707861726
2523,20.796034665693313
2524,21.523730760524273
2525,20.27487148639359
2526,20.92281693297573
2527,22.974025359551714
2528,26.765931645330603
2529,22.27226502968947
2530,23.353866922048542
2531,19.145305782225797
2532,19.803428709266573
2533,17.411340866403417
2534,19.10482670919523
2535,20.206416565665947
2536,21.86329604531867
2537,20.10233602968867
2538,14.602053621662398
2539,15.055391604484317
2540,14.006673346820117
2541,14.605502600901968
2542,17.749900573081895
2543,18.183992463329307
2544,21.556130106316854
2545,17.340537168242424
2546,14.198506846749863
2547,16.585383690539768
2548,21.410126655640454
2549,25.527416012236664
2550,21.39403602585091
2551,20.74305671629427
2552,25.47924120784918
2553,22.96318644101839
2554,22.165132938178882
2555,26.426013508840565
2556,23.69767313655929
2557,28.363022313660796
2558,27.937429321295575
2559,27.114770728960927
2560,22.99763051894521
2561,24.77133936718844
2562,24.44015789291949
2563,27.303268851854742
2564,25.42472372760341
2565,24.4974857158874
2566,21.297977368192885
2567,22.12864253271184
2568,22.32272213633756
2569,21.825578201316887
2570,23.482754011031655
2571,21.447102195163833
2572,22.034106803420624
2573,20.762799870532994
2574,23.922043772867838
2575,19.08279743328704
2576,25.011106511503073
2577,26.48318231700208
2578,26.490797755348822
2579,28.38140245499156
2580,25.35274471166097
2581,25.08347086069083
2582,25.563753899691786
2583,29.741328988657166
2584,31.728377627809312
2585,30.03820864397771
2586,28.297994456016383
2587,28.482681047999165
2588,26.60885407571516
2589,28.06260194708969
2590,31.406788519064186
2591,30.13721496826333
2592,30.75284213890051
2593,29.352350441287204
2594,28.282801441389097
2595,22.018042453989164
2596,24.335779483763773
2597,26.639385881527474
2598,29.270033616928952
2599,26.79903641922343
2600,23.439769011454608
2601,25.258976585677328
2602,22.253405149333222
2603,21.922434823953
2604,24.6031237191579
2605,27.243107022861295
2606,27.54941628591444
2607,24.730802594402565
2608,28.403527926785614
2609,28.703410703278117
2610,28.999348796893432
2611,28.720646795656272
2612,32.49387297316809
2613,33.91018706357909
2614,34.37746989066653
2615,33.26672584286926
2616,30.460821227266035
2617,32.29702606814507
2618,34.48799453977026
2619,37.4520918889604
2620,36.458617995331714
2621,35.108328100183826
2622,31.796545224713245
2623,32.0867421208829
2624,30.283199082796806
2625,29.212001075772065
